index,filename,latency_s,num_detections,warmup
264,000000027972.jpg,0.025502965999976368,3,False
265,000000027982.jpg,0.02407283299999108,1,False
266,000000028285.jpg,0.02471870499994111,1,False
267,000000028449.jpg,0.025532559999874138,4,False
268,000000028452.jpg,0.025165966000031403,1,False
269,000000028809.jpg,0.025333132000014302,7,False
270,000000028993.jpg,0.026440691000061634,3,False
271,000000029187.jpg,0.02515535399993496,1,False
272,000000029393.jpg,0.024103239999931247,1,False
273,000000029397.jpg,0.025179206000075283,1,False
274,000000029596.jpg,0.026103246000047875,9,False
275,000000029640.jpg,0.025911689000167826,13,False
276,000000029675.jpg,0.025353263000170045,4,False
277,000000029984.jpg,0.025971375000153785,9,False
278,000000030213.jpg,0.025258373999804462,7,False
279,000000030494.jpg,0.025543429999970613,1,False
280,000000030504.jpg,0.02521822499988957,3,False
281,000000030675.jpg,0.0240601840000636,1,False
282,000000030785.jpg,0.02572859699989749,5,False
283,000000030828.jpg,0.024677944999893953,5,False
284,000000031050.jpg,0.02509129899999607,3,False
285,000000031093.jpg,0.025121762000026138,3,False
286,000000031118.jpg,0.02550967000001947,7,False
287,000000031217.jpg,0.024665371000082814,2,False
288,000000031248.jpg,0.02491403900012301,5,False
289,000000031269.jpg,0.025526817999889317,3,False
290,000000031296.jpg,0.02680276700016293,21,False
291,000000031322.jpg,0.025941301000102612,14,False
292,000000031620.jpg,0.02559826299989254,6,False
293,000000031735.jpg,0.02596641299987823,5,False
294,000000031749.jpg,0.025030131999983496,1,False
295,000000031817.jpg,0.02466098299987607,2,False
296,000000032038.jpg,0.02479387200014571,3,False
297,000000032081.jpg,0.02425764800000252,1,False
298,000000032285.jpg,0.025120335999872623,1,False
299,000000032334.jpg,0.026186987000073714,9,False
300,000000032570.jpg,0.024379425999995874,2,False
301,000000032610.jpg,0.025442707000138398,2,False
302,000000032735.jpg,0.025551503000087905,6,False
303,000000032811.jpg,0.02475576100005128,1,False
304,000000032817.jpg,0.025960246000067855,4,False
305,000000032861.jpg,0.025160687999914444,4,False
306,000000032887.jpg,0.024916687000086313,1,False
307,000000032901.jpg,0.02649346900011551,11,False
308,000000032941.jpg,0.02557709600000635,3,False
309,000000033005.jpg,0.024817370999926425,3,False
310,000000033104.jpg,0.024822815999868908,6,False
311,000000033109.jpg,0.026030894000086846,6,False
312,000000033114.jpg,0.025658560000010766,5,False
313,000000033221.jpg,0.02517813200006458,12,False
314,000000033368.jpg,0.02546265199998743,1,False
315,000000033638.jpg,0.025478947999999946,5,False
